Vin_4_118	02_Vinaya_Mahaavi_2.txt	11383
Vin_4_119	02_Vinaya_Mahaavi_2.txt	11446
Vin_4_120	02_Vinaya_Mahaavi_2.txt	11507
Vin_4_121	02_Vinaya_Mahaavi_2.txt	11551
Vin_4_122	02_Vinaya_Mahaavi_2.txt	11611
Vin_4_123	02_Vinaya_Mahaavi_2.txt	11667
Vin_4_124	02_Vinaya_Mahaavi_2.txt	11727
Vin_4_125	02_Vinaya_Mahaavi_2.txt	11790
Vin_4_126	02_Vinaya_Mahaavi_2.txt	11860
Vin_4_127	02_Vinaya_Mahaavi_2.txt	11918
Vin_4_128	02_Vinaya_Mahaavi_2.txt	11962
Vin_4_129	02_Vinaya_Mahaavi_2.txt	12010
Vin_4_130	02_Vinaya_Mahaavi_2.txt	12062
Vin_4_131	02_Vinaya_Mahaavi_2.txt	12125
Vin_4_132	02_Vinaya_Mahaavi_2.txt	12171
Vin_4_133	02_Vinaya_Mahaavi_2.txt	12228
Vin_4_134	02_Vinaya_Mahaavi_2.txt	12279
Vin_4_135	02_Vinaya_Mahaavi_2.txt	12336
Vin_4_136	02_Vinaya_Mahaavi_2.txt	12397
Vin_4_137	02_Vinaya_Mahaavi_2.txt	12479
Vin_4_138	02_Vinaya_Mahaavi_2.txt	12525
Vin_4_139	02_Vinaya_Mahaavi_2.txt	12651
Vin_4_140	02_Vinaya_Mahaavi_2.txt	12705
Vin_4_141	02_Vinaya_Mahaavi_2.txt	12793
Vin_4_142	02_Vinaya_Mahaavi_2.txt	12836
Vin_4_143	02_Vinaya_Mahaavi_2.txt	12893
Vin_4_144	02_Vinaya_Mahaavi_2.txt	12942
Vin_4_145	02_Vinaya_Mahaavi_2.txt	12998
Vin_4_146	02_Vinaya_Mahaavi_2.txt	13074
Vin_4_147	02_Vinaya_Mahaavi_2.txt	13131
Vin_4_148	02_Vinaya_Mahaavi_2.txt	13193
Vin_4_149	02_Vinaya_Mahaavi_2.txt	13245
Vin_4_150	02_Vinaya_Mahaavi_2.txt	13295
Vin_4_151	02_Vinaya_Mahaavi_2.txt	13337
Vin_4_152	02_Vinaya_Mahaavi_2.txt	13403
Vin_4_153	02_Vinaya_Mahaavi_2.txt	13454
Vin_4_154	02_Vinaya_Mahaavi_2.txt	13511
Vin_4_155	02_Vinaya_Mahaavi_2.txt	13549
Vin_4_157	02_Vinaya_Mahaavi_2.txt	13640
Vin_4_158	02_Vinaya_Mahaavi_2.txt	13689
